41,1305.31,41,1265.35,41,1291.17,41,1300.4,41,1291.79,41,1310.29,41,1283.64,41,1304.08,41,1257.97,41,1293.43,41,1303.26,41,1305.06,41,1295.36,41,442.688,41,578.705,41,1285.19,41,1298.46,41,1284.26,41,1301.21,41,1251.02,41,1279.79,41,1300.95,41,1303.83,41,1306.95,41,1232.15,41,368.519,41,1304.21,41,1311.7,41,1316.26,41,1291.3,41,95.1032,41,1303.83,41,1301.42,41,903.126,41,1259.65,41,1256.58,41,1276.09,41,1174.37,41,1310.34,41,1294.17,41,1302.88,41,1307.57,41,1296.3,41,102.679,41,1290.8,41,1150.11,41,1314.93,41,301.248,41,1285.95,41,1301.86,41,1242.35,41,1281.32,41,152.481,41,1302.44,41,1300.53,41,1304.45,41,1297.94,41,1309.58,41,1304.45,41,1300.26,41,1297.3,41,1303.63,41,1303.83,41,1305.95,41,1275.51,41,1251.23,41,1071.06,41,1296.71,41,1300.13,41,1301.73,41,1288.68,41,1290.6,41,1286.98,41,1312.37,41,207.75,41,151.832,41,1282.83,41,1300.82,41,523.176,41,1205.04,41,1294.3,41,1291.09,41,1302.65,41,1288.21,41,1267.27,41,1236.22,41,1227.41,41,1302.65,41,1177.22,41,1312.76,41,1275.47,41,1284.97,41,1224.31,41,1252.23,41,1304.99,41,1306.18,41,156.788,41,1300.11,41,1298.08,41,1307.11,41,1298.55,41,1067.11,41,1164.87,41,1303.34,41,858.436,41,1293.7,41,1296.96,41,1187.32,41,1293.27,41,197.57,41,1275.15,41,1301.55,41,1265.58,41,1290.63,41,1300.28,41,1307.82,41,1296.32,41,887.98,41,1292.76,41,1267.81
42,1307.16,42,1267.19,42,1293.02,42,1302.24,42,1293.02,42,1311.73,42,1285.28,42,1305.94,42,1259.82,42,1295.07,42,1305.11,42,1307.12,42,1298.02,42,375.465,42,500.83,42,1287.04,42,1299.88,42,1286.31,42,1302.65,42,1253.9,42,1282.25,42,1302.8,42,1305.68,42,1309,42,1235.43,42,300.412,42,1306.05,42,1313.56,42,1318.11,42,1293.15,42,92.2867,42,1305.68,42,1303.26,42,855.658,42,1262.94,42,1259.26,42,1277.94,42,1146.01,42,1311.78,42,1296.23,42,1304.94,42,1309,42,1298.15,42,99.3998,42,1292.86,42,1115.53,42,1316.78,42,261.177,42,1288.42,42,1303.69,42,1210.78,42,1283.38,42,145.103,42,1304.08,42,1302.57,42,1306.3,42,1299.58,42,1311.23,42,1306.5,42,1302.52,42,1299.56,42,1305.47,42,1305.68,42,1307.59,42,1277.78,42,1243.62,42,1037.86,42,1298.55,42,1301.98,42,1303.58,42,1290.74,42,1292.45,42,1289.22,42,1314.01,42,191.722,42,144.592,42,1284.67,42,1302.88,42,435.638,42,1136.96,42,1296.36,42,1293.56,42,1304.9,42,1290.27,42,1269.53,42,1239.1,42,1230.92,42,1304.3,42,1148.32,42,1314.2,42,1277.94,42,1286.81,42,1192.25,42,1254.49,42,1306.84,42,1308.03,42,145.692,42,1302.37,42,1300.54,42,1309.16,42,1300.81,42,1071.42,42,1168.57,42,1305.8,42,797.737,42,1294.72,42,1299.23,42,1190.81,42,1295.53,42,179.944,42,1278.04,42,1303.39,42,1268.04,42,1292.68,42,1302.55,42,1309.47,42,1298.36,42,831.545,42,1295.01,42,1270.27
43,1309,43,1269.86,43,1294.86,43,1304.08,43,1295.48,43,1313.79,43,1287.95,43,1307.8,43,1262.68,43,1297.94,43,1307.77,43,1309.38,43,1299.87,43,303.733,43,434.669,43,1289.71,43,1301.71,43,1289.18,43,1304.92,43,1255.95,43,1284.31,43,1304.65,43,1307.53,43,1310.44,43,1238.3,43,258.848,43,1307.89,43,1315.21,43,1320.16,43,1294.79,43,90.5282,43,1307.53,43,1305.11,43,797.505,43,1264.99,43,1261.93,43,1280.2,43,1109.03,43,1313.85,43,1298.28,43,1307.2,43,1310.64,43,1300,43,96.9404,43,1295.13,43,1085.89,43,1318.63,43,229.121,43,1290.89,43,1305.52,43,1177.36,43,1285.86,43,137.52,43,1306.13,43,1304.42,43,1308.35,43,1301.62,43,1313.08,43,1308.35,43,1304.78,43,1301.61,43,1307.32,43,1307.53,43,1309.64,43,1280.45,43,1229.44,43,995.433,43,1300.4,43,1303.83,43,1305.42,43,1292.8,43,1294.3,43,1291.46,43,1316.07,43,177.748,43,136.939,43,1286.51,43,1305.35,43,346.661,43,1095.7,43,1298.22,43,1295.82,43,1306.75,43,1292.12,43,1272.21,43,1241.57,43,1233.8,43,1306.15,43,1111.23,43,1315.84,43,1279.99,43,1288.86,43,1156.49,43,1257.77,43,1308.91,43,1309.88,43,138.294,43,1304.02,43,1302.8,43,1311,43,1302.44,43,1076.35,43,1172.06,43,1307.65,43,733.951,43,1287.34,43,1301.29,43,1194.51,43,1297.79,43,166.623,43,1279.9,43,1305.23,43,1270.92,43,1294.73,43,1304.81,43,1311.32,43,1300,43,773.058,43,1297.26,43,1272.73
44,1310.23,44,1272.73,44,1296.71,44,1306.95,44,1297.32,44,1315.43,44,1290.41,44,1309.86,44,1265.35,44,1301.42,44,1309.62,44,1311.23,44,1301.71,44,261.514,44,352.479,44,1292.18,44,1303.54,44,1291.03,44,1306.98,44,1259.45,44,1286.78,44,1306.3,44,1309.38,44,1312.28,44,1241.37,44,231.481,44,1309.74,44,1317.06,44,1321.81,44,1291.3,44,87.7117,44,1309.38,44,1307.57,44,736.885,44,1267.46,44,1264.61,44,1282.67,44,1071.01,44,1315.5,44,1300.13,44,1309.26,44,1312.49,44,1302.26,44,94.2761,44,1297.19,44,1048.22,44,1320.27,44,205.695,44,1292.94,44,1307.35,44,1145.39,44,1288.33,44,130.962,44,1308.18,44,1306.46,44,1310.41,44,1303.47,44,1314.93,44,1310.41,44,1306.42,44,1303.46,44,1309.38,44,1309.38,44,1311.69,44,1282.92,44,1210.95,44,952.394,44,1302.44,44,1302.6,44,1307.26,44,1295.27,44,1296.57,44,1293.71,44,1317.5,44,167.063,44,132.801,44,1288.76,44,1307.41,44,278.233,44,1054.85,44,1300.49,44,1298.28,44,1308.59,44,1294.58,44,1274.68,44,1245.27,44,1237.1,44,1308.01,44,1073.11,44,1317.9,44,1282.46,44,1291.32,44,1119.51,44,1259.82,44,1310.77,44,1311.73,44,130.486,44,1305.87,44,1304.86,44,1313.25,44,1304.9,44,1081.49,44,1175.76,44,1309.5,44,668.724,44,1272.76,44,1303.56,44,1198,44,1299.64,44,156.17,44,1282.37,44,1307.08,44,1273.18,44,1296.78,44,1307.08,44,1313.37,44,1302.05,44,716.212,44,1299.71,44,1274.78
45,1312.49,45,1274.57,45,1298.76,45,1308.59,45,1299.78,45,1317.28,45,1292.67,45,1312.12,45,1267.19,45,1301.42,45,1310.64,45,1313.08,45,1303.55,45,231.386,45,285.907,45,1294.03,45,1305.38,45,1292.88,45,1308.42,45,1261.29,45,1289.04,45,1308.97,45,1311.23,45,1314.33,45,1243.83,45,209.465,45,1311.58,45,1318.72,45,1323.05,45,1278.56,45,85.9533,45,1311.23,45,1309,45,674.006,45,1270.54,45,1266.87,45,1284.93,45,1030.74,45,1317.77,45,1301.98,45,1311.11,45,1314.13,45,1304.32,45,92.0217,45,1299.04,45,1008.91,45,1321.5,45,188.023,45,1294.38,45,1309.18,45,1110.33,45,1290.6,45,125.428,45,1309.62,45,1308.1,45,1312.05,45,1305.31,45,1316.37,45,1312.26,45,1308.47,45,1305.92,45,1311.23,45,1311.23,45,1313.53,45,1284.36,45,1188.35,45,907.51,45,1304.49,45,1292.73,45,1309.1,45,1297.53,45,1298.43,45,1295.54,45,1319.35,45,157.61,45,127.216,45,1291.01,45,1309.26,45,238.573,45,1010.7,45,1302.55,45,1300.13,45,1310.03,45,1296.43,45,1276.53,45,1248.14,45,1240.2,45,1309.86,45,1033.14,45,1319.34,45,1284.51,45,1293.16,45,1080.05,45,1261.87,45,1312.62,45,1313.58,45,125.349,45,1307.72,45,1306.5,45,1314.47,45,1306.75,45,1085.6,45,1179.46,45,1311.35,45,601.852,45,1251.83,45,1305.63,45,1202.11,45,1301.49,45,146.743,45,1285.05,45,1308.92,45,1275.23,45,1299.03,45,1308.93,45,1314.81,45,1303.89,45,663.471,45,1301.35,45,1277.44
46,1313.92,46,1276.42,46,1300.81,46,1309.62,46,1302.03,46,1318.52,46,1294.52,46,1313.57,46,1270.06,46,1305.93,46,1311.67,46,1314.72,46,1305.4,46,210.277,46,246.459,46,1296.3,46,1307.21,46,1294.72,46,1310.07,46,1263.76,46,1290.89,46,1310.61,46,1313.08,46,1315.77,46,1246.49,46,193.621,46,1313.42,46,1320.78,46,1324.9,46,1259.03,46,84.5477,46,1313.28,46,1310.64,46,609.893,46,1272.39,46,1269.55,46,1287.19,46,991.076,46,1319.21,46,1304.04,46,1312.96,46,1315.77,46,1306.58,46,89.9722,46,1301.1,46,968.362,46,1323.35,46,173.844,46,1296.64,46,1311.01,46,1071.39,46,1292.45,46,120.304,46,1311.46,46,1309.74,46,1313.69,46,1307.57,46,1318.22,46,1313.28,46,1309.5,46,1307.77,46,1313.08,46,1313.08,46,1315.58,46,1279.42,46,1164.51,46,861.602,46,1306.13,46,1276.3,46,1310.95,46,1300,46,1300.49,46,1297.78,46,1320.58,46,150.007,46,122.872,46,1293.26,46,1311.11,46,212.065,46,966.755,46,1304.61,46,1301.98,46,1311.87,46,1298.49,46,1279,46,1251.02,46,1242.88,46,1311.72,46,992.973,46,1321.19,46,1286.57,46,1295,46,1039.57,46,1264.94,46,1314.28,46,1315.43,46,119.595,46,1309.99,46,1308.97,46,1316.31,46,1307.77,46,1090.74,46,1182.96,46,1313.4,46,530.864,46,1226.8,46,1307.69,46,1204.78,46,1303.34,46,139.365,46,1287.32,46,1310.56,46,1278.31,46,1301.08,46,1310.79,46,1316.67,46,1305.73,46,599.648,46,1303.6,46,1280.11
47,1315.56,47,1278.47,47,1302.24,47,1312.08,47,1303.06,47,1320.37,47,1296.57,47,1315.22,47,1272.93,47,1304.9,47,1313.51,47,1314.93,47,1307.24,47,194.291,47,219.751,47,1298.15,47,1309.24,47,1296.98,47,1311.93,47,1266.84,47,1292.73,47,1312.05,47,1314.72,47,1317,47,1248.75,47,182.922,47,1315.26,47,1322.02,47,1325.93,47,1236.02,47,82.613,47,1314.93,47,1312.49,47,601.057,47,1274.86,47,1272.02,47,1289.04,47,947.307,47,1320.66,47,1305.68,47,1313.17,47,1317.2,47,1308.23,47,88.5375,47,1303.37,47,926.169,47,1324.79,47,162.748,47,1298.28,47,1312.64,47,1031.62,47,1294.51,47,116.82,47,1313.31,47,1311.58,47,1315.54,47,1309,47,1319.65,47,1314.93,47,1302.32,47,1309,47,1314.72,47,1314.93,47,1317.01,47,1267.7,47,1136.97,47,813.644,47,1307.77,47,1260.06,47,1312.79,47,1301.65,47,1302.34,47,1299.61,47,1322.22,47,144.87,47,119.149,47,1295.3,47,1312.96,47,192.133,47,919.923,47,1306.25,47,1303.83,47,1313.72,47,1300.54,47,1281.26,47,1253.69,47,1245.97,47,1313.57,47,949.319,47,1322.84,47,1289.04,47,1296.84,47,997.652,47,1266.99,47,1316.13,47,1317.29,47,115.28,47,1311.84,47,1310,47,1317.94,47,1304.7,47,1094.85,47,1186.25,47,1314.42,47,458.642,47,1199.5,47,1309.55,47,1207.66,47,1305.2,47,134.036,47,1288.97,47,1312.4,47,1279.95,47,1302.72,47,1312.44,47,1318.52,47,1307.36,47,531.926,47,1305.43,47,1281.95
48,1317,48,1281.34,48,1304.08,48,1313.31,48,1304.9,48,1322.22,48,1298.42,48,1317.28,48,1274.57,48,1307.77,48,1315.97,48,1308.35,48,1309.08,48,180.354,48,200.236,48,1300,48,1310.87,48,1298.83,48,1313.58,48,1268.69,48,1294.58,48,1313.08,48,1316.78,48,1318.84,48,1251.41,48,171.193,48,1317.11,48,1323.67,48,1327.78,48,1208.89,48,81.0309,48,1316.78,48,1313.92,48,474.27,48,1277.32,48,1273.87,48,1290.89,48,903.332,48,1322.31,48,1307.53,48,1308.23,48,1318.84,48,1310.08,48,86.898,48,1305.02,48,882.947,48,1326.43,48,154.117,48,1300.13,48,1314.06,48,990.012,48,1296.57,48,112.516,48,1314.95,48,1313.42,48,1316.98,48,1310.64,48,1321.3,48,1316.78,48,1291.23,48,1310.65,48,1316.57,48,1316.57,48,1318.85,48,1250.82,48,1113.96,48,765.686,48,1309.62,48,1236.64,48,1314.63,48,1303.29,48,1304.4,48,1301.03,48,1323.45,48,138.911,48,115.219,48,1297.35,48,1314.81,48,179.598,48,880.519,48,1308.11,48,1305.68,48,1315.15,48,1302.39,48,1283.53,48,1255.95,48,1248.44,48,1315.22,48,906.075,48,1324.07,48,1290.89,48,1298.68,48,962.513,48,1269.24,48,1317.37,48,1318.93,48,111.992,48,1313.28,48,1312.05,48,1319.78,48,1292.2,48,1098.96,48,1189.74,48,1316.27,48,395.885,48,1174.26,48,1311.2,48,1211.36,48,1306.64,48,128.297,48,1291.04,48,1314.04,48,1281.79,48,1304.56,48,1314.5,48,1320.37,48,1309.2,48,462.152,48,1306.66,48,1284.2
49,1318.43,49,1282.97,49,1305.93,49,1315.15,49,1305.93,49,1323.66,49,1299.65,49,1319.13,49,1276.42,49,1309,49,1317,49,1293.56,49,1310.93,49,171.337,49,185.447,49,1301.65,49,1312.7,49,1300.47,49,1315.43,49,1270.54,49,1296.43,49,1314.93,49,1317.6,49,1320.69,49,1254.28,49,161.728,49,1317.31,49,1325.32,49,1329.22,49,1186.29,49,79.6252,49,1318.22,49,1315.15,49,416.938,49,1278.97,49,1275.93,49,1292.73,49,867.166,49,1318,49,1309.58,49,1295.27,49,1320.28,49,1311.52,49,84.6435,49,1306.46,49,839.313,49,1327.67,49,147.336,49,1301.98,49,1315.68,49,950.246,49,1298.22,49,110.467,49,1316.38,49,1314.85,49,1318.63,49,1312.28,49,1322.74,49,1318.63,49,1272.56,49,1312.49,49,1317.8,49,1318.22,49,1319.87,49,1233.95,49,1084.78,49,723.467,49,1311.46,49,1210.33,49,1316.07,49,1305.35,49,1305.84,49,1302.66,49,1325.1,49,133.979,49,112.736,49,1299.19,49,1315.84,49,166.652,49,832.243,49,1309.55,49,1307.32,49,1316.79,49,1304.04,49,1285.79,49,1258.62,49,1250.71,49,1316.67,49,869.594,49,1325.93,49,1292.53,49,1300.53,49,918.538,49,1271.29,49,1318.82,49,1320.17,49,109.115,49,1314.52,49,1313.28,49,1321.62,49,1274.57,49,1102.66,49,1193.24,49,1317.71,49,322.016,49,1143.27,49,1313.06,49,1214.03,49,1308.49,49,124.403,49,1292.9,49,1315.26,49,1283.64,49,1306.41,49,1315.32,49,1321.4,49,1310.84,49,389.71,49,1307.88,49,1286.05
50,1320.28,50,1285.64,50,1307.77,50,1317,50,1307.77,50,1325.1,50,1302.11,50,1320.78,50,1278.06,50,1309.41,50,1318.84,50,1273.42,50,1312.56,50,161.909,50,173.124,50,1303.7,50,1313.92,50,1302.32,50,1317.09,50,1272.39,50,1298.28,50,1312.67,50,1318.83,50,1322.32,50,1256.54,50,154.321,50,1317.11,50,1326.76,50,1330.45,50,1157.11,50,78.2195,50,1319.65,50,1316.79,50,346.866,50,1281.23,50,1277.78,50,1293.76,50,821.753,50,1305.45,50,1310.41,50,1276.95,50,1321.71,50,1313.37,50,83.6188,50,1308.31,50,794.239,50,1328.9,50,141.377,50,1304.04,50,1317.31,50,909.25,50,1300.28,50,106.983,50,1317.82,50,1316.49,50,1319.86,50,1313.92,50,1324.17,50,1319.86,50,1249.78,50,1313.93,50,1319.24,50,1319.65,50,1321.71,50,1211.32,50,1054.37,50,672.025,50,1313.1,50,1183.83,50,1317.7,50,1306.58,50,1307.49,50,1304.49,50,1326.53,50,130.075,50,110.461,50,1300.41,50,1317.7,50,157.199,50,783.761,50,1311.41,50,1308.97,50,1318.43,50,1305.68,50,1287.23,50,1260.68,50,1253.19,50,1318.32,50,824.711,50,1327.16,50,1294.58,50,1301.96,50,874.152,50,1273.14,50,1320.68,50,1321.61,50,105.827,50,1316.17,50,1315.13,50,1322.84,50,1253.05,50,1106.77,50,1195.91,50,1319.55,50,264.815,50,1111.05,50,1314.3,50,1217.11,50,1309.93,50,120.509,50,1295.16,50,1316.7,50,1285.28,50,1308.25,50,1316.97,50,1322.63,50,1312.47,50,322.398,50,1309.92,50,1287.89
51,1321.5,51,1287.69,51,1309.62,51,1318.64,51,1309.62,51,1326.54,51,1303.96,51,1322.23,51,1277.24,51,1311.26,51,1320.69,51,1250.2,51,1314,51,154.121,51,165.116,51,1305.56,51,1315.55,51,1304.16,51,1318.12,51,1275.27,51,1300.13,51,1302.19,51,1320.48,51,1323.35,51,1258.79,51,148.148,51,1308.1,51,1328.21,51,1331.69,51,1125.47,51,76.9903,51,1321.09,51,1318.23,51,279.671,51,1282.87,51,1280.04,51,1288.62,51,773.462,51,1287.56,51,1304.65,51,1254.53,51,1323.14,51,1314.81,51,81.7743,51,1309.96,51,745.667,51,1330.13,51,135.418,51,1305.47,51,1318.53,51,865.795,51,1301.72,51,105.138,51,1319.46,51,1317.92,51,1321.5,51,1315.15,51,1325.41,51,1321.3,51,1224.13,51,1315.58,51,1320.48,51,1321.09,51,1323.34,51,1186.83,51,1022.72,51,618.943,51,1314.33,51,1155.47,51,1319.14,51,1308.44,51,1309.14,51,1306.12,51,1327.97,51,126.582,51,107.565,51,1302.25,51,1319.34,51,148.569,51,731.565,51,1312.85,51,1310.61,51,1319.66,51,1307.53,51,1288.88,51,1263.35,51,1255.87,51,1319.76,51,776.343,51,1328.6,51,1296.43,51,1303.6,51,826.273,51,1276.01,51,1322.54,51,1323.05,51,102.745,51,1318.02,51,1316.78,51,1325.09,51,1228.05,51,1110.88,51,1198.58,51,1320.58,51,230.453,51,1077.81,51,1315.95,51,1219.58,51,1311.78,51,117.025,51,1296.61,51,1318.13,51,1287.75,51,1309.68,51,1313.67,51,1324.28,51,1313.9,51,265.758,51,1311.15,51,1290.15
52,1322.73,52,1288.71,52,1311.05,52,1320.69,52,1311.46,52,1327.57,52,1305.6,52,1323.67,52,1269.04,52,1313.51,52,1321.71,52,1224.51,52,1315.84,52,148.382,52,156.492,52,1307.41,52,1316.97,52,1305.8,52,1319.97,52,1276.91,52,1301.57,52,1286.78,52,1322.12,52,1324.37,52,1261.25,52,142.798,52,1291.93,52,1329.65,52,1333.33,52,1093.82,52,75.761,52,1322.32,52,1319.87,52,241.245,52,1285.13,52,1282.3,52,1278.14,52,724.967,52,1265.34,52,1291.91,52,1231.07,52,1324.37,52,1316.67,52,80.5446,52,1311.82,52,698.329,52,1331.57,52,130.486,52,1307.12,52,1315.44,52,820.29,52,1303.58,52,102.269,52,1320.69,52,1319.36,52,1323.35,52,1317,52,1326.85,52,1322.94,52,1196.83,52,1317.22,52,1322.32,52,1322.53,52,1324.77,52,1160.91,52,990.87,52,563.607,52,1315.97,52,1125.88,52,1320.36,52,1310.29,52,1310.99,52,1307.54,52,1329.2,52,122.677,52,105.496,52,1304.09,52,1320.99,52,141.582,52,678.957,52,1314.7,52,1312.26,52,1321.3,52,1309.38,52,1291.35,52,1265.82,52,1258.55,52,1321,52,727.975,52,1329.63,52,1298.28,52,1305.44,52,779.011,52,1278.06,52,1323.57,52,1324.69,52,100.484,52,1319.67,52,1318.63,52,1326.11,52,1201.61,52,1114.58,52,1201.87,52,1322.22,52,208.025,52,1043.74,52,1317.6,52,1222.46,52,1313.01,52,113.541,52,1298.67,52,1319.97,52,1289.59,52,1311.12,52,1302.75,52,1325.93,52,1315.34,52,233.333,52,1312.99,52,1292.2
53,1324.37,53,1291.17,53,1312.69,53,1321.1,53,1312.9,53,1329.63,53,1306.63,53,1324.91,53,1257.77,53,1315.15,53,1322.32,53,1197.39,53,1317.07,53,142.849,53,149.1,53,1308.64,53,1318.19,53,1307.65,53,1321.01,53,1279.58,53,1303.01,53,1267.05,53,1323.76,53,1326.22,53,1263.09,53,138.272,53,1272.89,53,1330.89,53,1334.36,53,1059.71,53,74.7081,53,1324.17,53,1321.3,53,216.38,53,1286.98,53,1284.16,53,1264.38,53,675.649,53,1240.24,53,1275.27,53,1204.32,53,1325.6,53,1318.52,53,79.3149,53,1313.05,53,656.959,53,1333.22,53,126.582,53,1308.76,53,1305.2,53,773.351,53,1305.43,53,100.015,53,1322.53,53,1320.79,53,1324.38,53,1318.02,53,1328.08,53,1324.17,53,1168.31,53,1318.04,53,1323.97,53,1323.97,53,1326.2,53,1132.72,53,956.759,53,507.451,53,1317.41,53,1095.26,53,1322,53,1311.93,53,1312.44,53,1308.97,53,1330.64,53,119.389,53,103.428,53,1305.72,53,1322.43,53,136.034,53,625.523,53,1316.35,53,1314.11,53,1322.53,53,1311.02,53,1293,53,1268.08,53,1260.62,53,1322.65,53,678.583,53,1326.75,53,1299.72,53,1307.08,53,729.077,53,1279.49,53,1325.22,53,1325.72,53,98.4295,53,1320.91,53,1320.48,53,1327.33,53,1174.15,53,1118.68,53,1204.55,53,1323.66,53,191.152,53,1008.65,53,1318.85,53,1225.33,53,1314.45,53,110.672,53,1300.33,53,1320.99,53,1291.85,53,1312.75,53,1287.3,53,1327.57,53,1316.56,53,211.375,53,1314.62,53,1294.04
54,1325.6,54,1293.02,54,1313.31,54,1322.53,54,1314.13,54,1330.66,54,1308.47,54,1326.36,54,1242.19,54,1317,54,1324.58,54,1168,54,1318.29,54,137.725,54,143.558,54,1310.29,54,1320.02,54,1309.5,54,1322.66,54,1281.64,54,1304.45,54,1244.44,54,1325,54,1327.24,54,1265.35,54,134.568,54,1250.18,54,1332.33,54,1335.19,54,1026.21,54,73.4788,54,1325.41,54,1322.53,54,198.297,54,1288.62,54,1286.01,54,1246.7,54,624.072,54,1213.09,54,1256.36,54,1178.19,54,1327.04,54,1319.96,54,78.2901,54,1314.7,54,606.124,54,1334.24,54,122.677,54,1310.2,54,1289.02,54,733.995,54,1307.08,54,97.9652,54,1323.76,54,1322.22,54,1326.02,54,1319.66,54,1329.31,54,1325.41,54,1138.76,54,1312.93,54,1325.2,54,1325.2,54,1327.84,54,1104.53,54,922.442,54,449.041,54,1318.84,54,1063.61,54,1323.64,54,1313.37,54,1314.08,54,1310.8,54,1331.66,54,117.335,54,101.359,54,1307.36,54,1323.87,54,131.102,54,570.852,54,1317.79,54,1315.75,54,1323.96,54,1312.26,54,1294.64,54,1269.72,54,1263.09,54,1323.89,54,627.141,54,1315.23,54,1301.78,54,1308.71,54,678.115,54,1281.34,54,1326.26,54,1327.37,54,96.3746,54,1321.94,54,1321.3,54,1329.17,54,1149.76,54,1121.97,54,1207.22,54,1325.1,54,178.807,54,979.713,54,1320.7,54,1228.01,54,1315.9,54,108.008,54,1302.19,54,1322.63,54,1292.88,54,1314.6,54,1267.11,54,1328.6,54,1318.4,54,194.957,54,1315.84,54,1295.68
55,1326.63,55,1294.04,55,1315.15,55,1324.58,55,1315.15,55,1332.1,55,1309.5,55,1328.21,55,1224.56,55,1317,55,1325.4,55,1138.41,55,1320.34,55,133.831,55,139.043,55,1311.93,55,1321.03,55,1311.35,55,1324.51,55,1282.67,55,1305.68,55,1221.64,55,1326.02,55,1328.06,55,1267.19,55,131.276,55,1226.23,55,1333.16,55,1336.63,55,991.487,55,72.7786,55,1326.43,55,1323.96,55,184.53,55,1290.68,55,1287.65,55,1228.42,55,572.288,55,1185.94,55,1234.79,55,1155.14,55,1328.06,55,1321.19,55,77.2654,55,1316.14,55,555.494,55,1335.48,55,119.389,55,1311.43,55,1272.01,55,684.801,55,1308.93,55,96.1206,55,1324.58,55,1323.25,55,1327.05,55,1320.69,55,1330.75,55,1326.64,55,1113.1,55,1302.3,55,1326.43,55,1326.43,55,1328.86,55,1075.1,55,893.674,55,389.811,55,1320.48,55,1032.17,55,1325.07,55,1314.81,55,1315.53,55,1311.81,55,1332.89,55,114.663,55,99.7045,55,1308.58,55,1325.31,55,127.609,55,523.607,55,1319.23,55,1316.78,55,1324.99,55,1314.11,55,1296.09,55,1271.36,55,1264.54,55,1325.34,55,575.084,55,1299.18,55,1303.21,55,1309.94,55,635.168,55,1283.38,55,1328.12,55,1328.4,55,95.1416,55,1323.59,55,1322.32,55,1329.98,55,1120.45,55,1126.08,55,1209.89,55,1326.12,55,169.547,55,942.773,55,1321.94,55,1230.47,55,1317.34,55,106.163,55,1303.63,55,1323.65,55,1294.72,55,1316.23,55,1245.47,55,1329.63,55,1319.63,55,182.85,55,1317.07,55,1297.53
56,1328.06,56,1295.68,56,1317,56,1325.4,56,1317,56,1333.33,56,1311.35,56,1328.63,56,1205.3,56,1318.43,56,1326.01,56,1107.18,56,1321.36,56,129.937,56,134.323,56,1312.96,56,1321.84,56,1312.78,56,1325.34,56,1284.31,56,1307.32,56,1196.77,56,1327.87,56,1329.91,56,1269.04,56,127.984,56,1200.64,56,1334.6,56,1337.86,56,955.526,56,71.7257,56,1327.87,56,1324.99,56,172.817,56,1292.32,56,1289.3,56,1207.46,56,517.628,56,1157.14,56,1210.33,56,1125.72,56,1329.7,56,1322.43,56,76.0357,56,1317.79,56,501.366,56,1336.71,56,116.513,56,1313.08,56,1250.1,56,635.402,56,1310.38,56,94.686,56,1326.22,56,1324.47,56,1328.49,56,1322.32,56,1331.57,56,1327.87,56,1081.3,56,1288.38,56,1327.67,56,1327.67,56,1330.7,56,1045.06,56,857.302,56,329.966,56,1321.71,56,998.679,56,1325.89,56,1316.26,56,1316.76,56,1313.44,56,1333.71,56,112.608,56,97.8428,56,1310.42,56,1326.54,56,123.705,56,465.016,56,1320.26,56,1318.63,56,1326.22,56,1315.13,56,1297.94,56,1274.24,56,1267.01,56,1326.37,56,521.183,56,1279.84,56,1304.86,56,1311.58,56,582.768,56,1285.43,56,1328.95,56,1330.25,56,93.0867,56,1324.62,56,1324.17,56,1331.62,56,1089.5,56,1129.16,56,1212.98,56,1327.35,56,160.082,56,905.424,56,1323.39,56,1232.53,56,1318.57,56,103.704,56,1305.49,56,1325.29,56,1296.78,56,1317.26,56,1225.7,56,1331.28,56,1320.85,56,172.794,56,1318.5,56,1299.17
57,1329.5,57,1296.71,57,1317.82,57,1326.22,57,1318.02,57,1334.16,57,1312.99,57,1330.08,57,1182.96,57,1320.69,57,1328.06,57,1079.03,57,1321.97,57,127.478,57,130.22,57,1314.81,57,1323.67,57,1313.4,57,1326.38,57,1286.36,57,1309.38,57,1176.02,57,1328.49,57,1330.93,57,1270.88,57,124.486,57,1201.05,57,1335.01,57,1338.89,57,924.908,57,71.0256,57,1328.08,57,1326.22,57,165.214,57,1293.97,57,1290.95,57,1189.17,57,472.215,57,1132.04,57,1189.99,57,1096.71,57,1330.52,57,1323.87,57,75.011,57,1318.82,57,446.827,57,1337.33,57,114.663,57,1314.52,57,1226.55,57,584.774,57,1311.61,57,93.4563,57,1327.45,57,1325.91,57,1329.72,57,1323.35,57,1333.01,57,1329.11,57,1049.69,57,1269.97,57,1328.9,57,1329.11,57,1331.3,57,1013.37,57,821.753,57,296.355,57,1322.73,57,970.527,57,1327.52,57,1317.7,57,1318.2,57,1314.66,57,1334.95,57,110.348,57,96.3948,57,1311.85,57,1327.78,57,120.417,57,406.631,57,1321.91,57,1319.86,57,1327.86,57,1316.78,57,1299.18,57,1276.09,57,1268.87,57,1328.02,57,475.07,57,1262.55,57,1306.09,57,1313.01,57,527.697,57,1287.28,57,1329.98,57,1330.87,57,91.8538,57,1326.68,57,1325.61,57,1332.63,57,1058.76,57,1132.04,57,1215.65,57,1328.99,57,152.881,57,867.458,57,1324.43,57,1234.99,57,1320.22,57,101.859,57,1307.14,57,1326.32,57,1297.8,57,1318.48,57,1200.56,57,1332.1,57,1322.08,57,163.354,57,1320.13,57,1300.4
